1,0.0000,0.0000,0.0000
2,0.0000,0.0000,0.0000
3,0.0000,0.0000,0.0000
4,0.0000,0.0000,0.0000
5,0.0000,0.0000,0.0000
6,0.0000,0.0000,0.0000
7,0.0000,0.0000,0.0000
8,0.0000,0.0000,0.0000
9,0.0000,0.0000,0.0000
10,0.0000,0.0000,0.0000
11,0.0000,0.0000,0.0000
12,0.0000,0.0000,0.0000
13,0.0000,0.0000,0.0000
14,0.0000,0.0000,0.0000
15,0.0000,0.0000,0.0000
16,0.0000,0.0000,0.0000
17,0.0000,0.0000,0.0000
18,0.0000,0.0000,0.0000
19,0.0000,0.0000,0.0000
20,0.0000,0.0000,0.0000
21,0.0000,0.0000,0.0000
22,0.0000,0.0000,0.0000
23,0.0000,0.0000,0.0000
24,0.0000,0.0000,0.0000
25,0.0000,0.0000,0.0000
26,0.0000,0.0000,0.0000
27,0.0000,0.0000,0.0000
28,0.0000,0.0000,0.0000
29,0.0000,0.0000,0.0000
30,0.0000,0.0000,0.0000
31,0.0000,0.0000,0.0000
32,0.0000,0.0000,0.0000
33,0.0000,0.0000,0.0000
34,0.0000,0.0000,0.0000
35,0.0000,0.0000,0.0000
36,0.0000,0.0000,0.0000
37,0.0000,0.0000,0.0000
38,0.0000,0.0000,0.0000
39,0.0000,0.0000,0.0000
40,0.0000,0.0000,0.0000
41,0.0000,0.0000,0.0000
42,0.0000,0.0000,0.0000
43,0.0000,0.0000,0.0000
44,0.0000,0.0000,0.0000
45,0.0000,0.0000,0.0000
46,0.0000,0.0000,0.0000
47,0.0000,0.0000,0.0000
48,0.0000,0.0000,0.0000
49,0.0000,0.0000,0.0000
50,0.0000,0.0000,0.0000
51,0.0000,0.0000,0.0000
52,0.0000,0.0000,0.0000
53,0.0000,0.0000,0.0000
54,0.0000,0.0000,0.0000
55,0.0000,0.0000,0.0000
56,0.0000,0.0000,0.0000
57,0.0000,0.0000,0.0000
58,0.0000,0.0000,0.0000
59,0.0000,0.0000,0.0000
60,0.0000,0.0000,0.0000
61,0.0000,0.0000,0.0000
62,0.0000,0.0000,0.0000
63,0.0000,0.0000,0.0000
64,0.0000,0.0000,0.0000
65,0.0000,0.0000,0.0000
66,0.0000,0.0000,0.0000
67,0.0000,0.0000,0.0000
68,0.0000,0.0000,0.0000
69,0.0000,0.0000,0.0000
70,0.0000,0.0000,0.0000
71,0.0000,0.0000,0.0000
72,0.0000,0.0000,0.0000
73,0.0000,0.0000,0.0000
74,0.0000,0.0000,0.0000
75,0.0000,0.0000,0.0000
76,0.0000,0.0000,0.0000
77,0.0000,0.0000,0.0000
78,0.0000,0.0000,0.0000
79,0.0000,0.0000,0.0000
80,0.0000,0.0000,0.0000
81,0.0000,0.0000,0.0000
82,0.0000,0.0000,0.0000
83,0.0000,0.0000,0.0000
84,0.0000,0.0000,0.0000
85,0.0000,0.0000,0.0000
86,0.0000,0.0000,0.0000
87,0.0000,0.0000,0.0000
88,0.0000,0.0000,0.0000
89,0.0000,0.0000,0.0000
90,0.0000,0.0000,0.0000
91,0.0000,0.0000,0.0000
92,0.0000,0.0000,0.0000
93,0.0000,0.0000,0.0000
94,0.0000,0.0000,0.0000
95,0.0000,0.0000,0.0000
96,0.0000,0.0000,0.0000
97,0.0000,0.0000,0.0000
98,0.0000,0.0000,0.0000
99,0.0000,0.0000,0.0000
100,0.0000,0.0000,0.0000
101,0.0000,0.0000,0.0000
102,0.0000,0.0000,0.0000
103,0.0000,0.0000,0.0000
104,0.0000,0.0000,0.0000
105,0.0000,0.0000,0.0000
106,0.0000,0.0000,0.0000
107,0.0000,0.0000,0.0000
108,0.0000,0.0000,0.0000
109,0.0000,0.0000,0.0000
110,0.0000,0.0000,0.0000
111,0.0000,0.0000,0.0000
112,0.0000,0.0000,0.0000
113,0.0000,0.0000,0.0000
114,0.0000,0.0000,0.0000
115,0.0000,0.0000,0.0000
116,0.0000,0.0000,0.0000
117,0.0000,0.0000,0.0000
118,0.0000,0.0000,0.0000
119,0.0000,0.0000,0.0000
120,0.0000,0.0000,0.0000
121,0.0031,0.3994,15.6250
122,0.0075,0.3985,37.7083
123,0.0125,0.3975,62.5000
124,0.0181,0.3964,90.4167
125,0.0243,0.3951,121.6667
126,0.0309,0.3938,154.3750
127,0.0374,0.3925,186.8750
128,0.0465,0.3907,232.5000
129,0.0560,0.3888,280.0000
130,0.0657,0.3869,328.3333
131,0.0733,0.3853,366.4583
132,0.0795,0.3841,397.2917
133,0.0831,0.3834,415.6250
134,0.0888,0.3822,443.9583
135,0.0922,0.3816,460.8333
136,0.0957,0.3809,478.5417
137,0.0975,0.3805,487.7083
138,0.0997,0.3801,498.3333
139,0.1015,0.3797,507.7083
140,0.1037,0.3793,518.3333
141,0.1073,0.3785,536.4583
142,0.1126,0.3775,563.1250
143,0.1175,0.3765,587.7083
144,0.1195,0.3761,597.7083
145,0.1229,0.3754,614.3750
146,0.1289,0.3742,644.3750
147,0.1346,0.3731,672.9167
148,0.1385,0.3723,692.5000
149,0.1417,0.3717,708.3333
150,0.1435,0.3713,717.5000
151,0.1466,0.3707,733.1250
152,0.1494,0.3701,747.0833
153,0.1502,0.3700,751.0417
154,0.1538,0.3692,768.9583
155,0.1558,0.3688,778.9583
156,0.1611,0.3678,805.4167
157,0.1663,0.3668,831.2500
158,0.1708,0.3658,853.9583
159,0.1790,0.3642,895.0000
160,0.1863,0.3628,931.2500
161,0.1947,0.3611,973.3333
162,0.2027,0.3595,1013.5417
163,0.2107,0.3579,1053.3333
164,0.2191,0.3562,1095.6250
165,0.2261,0.3548,1130.6250
166,0.2300,0.3540,1150.2083
167,0.2346,0.3531,1173.1250
168,0.2451,0.3510,1225.6250
169,0.2514,0.3497,1257.0833
170,0.2600,0.3480,1300.2083
171,0.2665,0.3467,1332.2917
172,0.2764,0.3447,1382.0833
173,0.2866,0.3427,1432.9167
174,0.2962,0.3408,1481.0417
175,0.3084,0.3383,1541.8750
176,0.3163,0.3368,1581.2500
177,0.3248,0.3351,1623.7500
178,0.3324,0.3335,1662.0833
179,0.3385,0.3323,1692.7083
180,0.3440,0.3312,1720.0000
181,0.3484,0.3303,1741.8750
182,0.3557,0.3289,1778.3333
183,0.3671,0.3266,1835.4167
184,0.3777,0.3245,1888.5417
185,0.3884,0.3223,1942.0833
186,0.3985,0.3203,1992.5000
187,0.4080,0.3184,2000.0000
188,0.4172,0.3166,2000.0000
189,0.4263,0.3148,2000.0000
190,0.4363,0.3127,2000.0000
191,0.4459,0.3108,2000.0000
192,0.4546,0.3091,2000.0000
193,0.4610,0.3078,2000.0000
194,0.4670,0.3066,2000.0000
195,0.4754,0.3049,2000.0000
196,0.4830,0.3034,2000.0000
197,0.4901,0.3020,2000.0000
198,0.4995,0.3001,2000.0000
199,0.5104,0.2979,2000.0000
200,0.5204,0.2959,2000.0000
201,0.5274,0.2945,2000.0000
202,0.5341,0.2932,2000.0000
203,0.5401,0.2920,2000.0000
204,0.5490,0.2902,2000.0000
205,0.5600,0.2880,2000.0000
206,0.5721,0.2856,2000.0000
207,0.5803,0.2840,2000.0000
208,0.5908,0.2819,2000.0000
209,0.6002,0.2800,2000.0000
210,0.6080,0.2784,2000.0000
211,0.6157,0.2769,2000.0000
212,0.6233,0.2754,2000.0000
213,0.6330,0.2734,2000.0000
214,0.6399,0.2720,2000.0000
215,0.6458,0.2709,2000.0000
216,0.6502,0.2700,2000.0000
217,0.6552,0.2690,2000.0000
218,0.6605,0.2679,2000.0000
219,0.6658,0.2668,2000.0000
220,0.6725,0.2655,2000.0000
221,0.6808,0.2638,2000.0000
222,0.6918,0.2616,2000.0000
223,0.7023,0.2595,2000.0000
224,0.7133,0.2573,2000.0000
225,0.7241,0.2552,2000.0000
226,0.7355,0.2529,2000.0000
227,0.7461,0.2508,2000.0000
228,0.7561,0.2488,2000.0000
229,0.7679,0.2464,2000.0000
230,0.7767,0.2447,2000.0000
231,0.7876,0.2425,2000.0000
232,0.7955,0.2409,2000.0000
233,0.8021,0.2396,2000.0000
234,0.8099,0.2380,2000.0000
235,0.8219,0.2356,2000.0000
236,0.8336,0.2333,2000.0000
237,0.8452,0.2310,2000.0000
238,0.8582,0.2284,2000.0000
239,0.8690,0.2262,2000.0000
240,0.8773,0.2245,2000.0000
241,0.8846,0.2231,2000.0000
242,0.8946,0.2211,2000.0000
243,0.8994,0.2201,2000.0000
244,0.9047,0.2191,2000.0000
245,0.9129,0.2174,2000.0000
246,0.9177,0.2165,2000.0000
247,0.9236,0.2153,2000.0000
248,0.9273,0.2146,2000.0000
249,0.9315,0.2137,2000.0000
250,0.9358,0.2129,2000.0000
251,0.9401,0.2120,2000.0000
252,0.9453,0.2109,2000.0000
253,0.9476,0.2105,2000.0000
254,0.9513,0.2097,2000.0000
255,0.9595,0.2081,2000.0000
256,0.9687,0.2063,2000.0000
257,0.9730,0.2054,2000.0000
258,0.9733,0.2054,2000.0000
259,0.9752,0.2050,2000.0000
260,0.9789,0.2042,2000.0000
261,0.9827,0.2035,2000.0000
262,0.9847,0.2031,2000.0000
263,0.9872,0.2026,2000.0000
264,0.9896,0.2021,2000.0000
265,0.9945,0.2011,2000.0000
266,0.9970,0.2006,2000.0000
267,1.0004,0.1999,2000.0000
268,1.0018,0.1996,2000.0000
269,1.0045,0.1991,2000.0000
270,1.0053,0.1989,2000.0000
271,1.0062,0.1988,2000.0000
272,1.0065,0.1987,2000.0000
273,1.0090,0.1982,2000.0000
274,1.0119,0.1976,2000.0000
275,1.0119,0.1976,2000.0000
276,1.0166,0.1967,2000.0000
277,1.0180,0.1964,2000.0000
278,1.0208,0.1958,2000.0000
279,1.0269,0.1946,2000.0000
280,1.0349,0.1930,2000.0000
281,1.0366,0.1927,2000.0000
282,1.0366,0.1927,2000.0000
283,1.0368,0.1926,2000.0000
284,1.0385,0.1923,2000.0000
285,1.0385,0.1923,2000.0000
286,1.0392,0.1922,2000.0000
287,1.0418,0.1916,2000.0000
288,1.0439,0.1912,2000.0000
289,1.0465,0.1907,2000.0000
290,1.0475,0.1905,2000.0000
291,1.0502,0.1900,2000.0000
292,1.0530,0.1894,2000.0000
293,1.0542,0.1892,2000.0000
294,1.0542,0.1892,2000.0000
295,1.0562,0.1888,2000.0000
296,1.0610,0.1878,2000.0000
297,1.0655,0.1869,2000.0000
298,1.0697,0.1861,2000.0000
299,1.0700,0.1860,2000.0000
300,1.0700,0.1860,2000.0000
301,1.0714,0.1857,2000.0000
302,1.0714,0.1857,2000.0000
303,1.0714,0.1857,2000.0000
304,1.0714,0.1857,2000.0000
305,1.0714,0.1857,2000.0000
306,1.0714,0.1857,2000.0000
307,1.0722,0.1856,2000.0000
308,1.0730,0.1854,2000.0000
309,1.0730,0.1854,2000.0000
310,1.0730,0.1854,2000.0000
311,1.0730,0.1854,2000.0000
312,1.0730,0.1854,2000.0000
313,1.0730,0.1854,2000.0000
314,1.0730,0.1854,2000.0000
315,1.0733,0.1853,2000.0000
316,1.0733,0.1853,2000.0000
317,1.0747,0.1851,2000.0000
318,1.0747,0.1851,2000.0000
319,1.0747,0.1851,2000.0000
320,1.0747,0.0000,0.0000
321,1.0747,0.0000,0.0000
322,1.0747,0.0000,0.0000
323,1.0747,0.0000,0.0000
324,1.0747,0.0000,0.0000
325,1.0750,0.0000,0.0000
326,1.0750,0.0000,0.0000
327,1.0757,0.0000,0.0000
328,1.0757,0.0000,0.0000
329,1.0757,0.0000,0.0000
330,1.0757,0.0000,0.0000
331,1.0757,0.0000,0.0000
332,1.0757,0.0000,0.0000
333,1.0757,0.0000,0.0000
334,1.0757,0.0000,0.0000
335,1.0757,0.0000,0.0000
336,1.0757,0.0000,0.0000
337,1.0757,0.0000,0.0000
338,1.0757,0.0000,0.0000
339,1.0757,0.0000,0.0000
340,1.0757,0.0000,0.0000
341,1.0757,0.0000,0.0000
342,1.0757,0.0000,0.0000
343,1.0757,0.0000,0.0000
344,1.0757,0.0000,0.0000
345,1.0757,0.0000,0.0000
346,1.0757,0.0000,0.0000
347,1.0757,0.0000,0.0000
348,1.0757,0.0000,0.0000
349,1.0757,0.0000,0.0000
350,1.0757,0.0000,0.0000
351,1.0757,0.0000,0.0000
352,1.0757,0.0000,0.0000
353,1.0757,0.0000,0.0000
354,1.0757,0.0000,0.0000
355,1.0757,0.0000,0.0000
356,1.0757,0.0000,0.0000
357,1.0757,0.0000,0.0000
358,1.0757,0.0000,0.0000
359,1.0757,0.0000,0.0000
360,1.0757,0.0000,0.0000
361,1.0757,0.0000,0.0000
362,1.0757,0.0000,0.0000
363,1.0757,0.0000,0.0000
364,1.0757,0.0000,0.0000
365,1.0757,0.0000,0.0000
1,0.0000,0.0000,0.0000
2,0.0000,0.0000,0.0000
3,0.0000,0.0000,0.0000
4,0.0000,0.0000,0.0000
5,0.0000,0.0000,0.0000
6,0.0000,0.0000,0.0000
7,0.0000,0.0000,0.0000
8,0.0000,0.0000,0.0000
9,0.0000,0.0000,0.0000
10,0.0000,0.0000,0.0000
11,0.0000,0.0000,0.0000
12,0.0000,0.0000,0.0000
13,0.0000,0.0000,0.0000
14,0.0000,0.0000,0.0000
15,0.0000,0.0000,0.0000
16,0.0000,0.0000,0.0000
17,0.0000,0.0000,0.0000
18,0.0000,0.0000,0.0000
19,0.0000,0.0000,0.0000
20,0.0000,0.0000,0.0000
21,0.0000,0.0000,0.0000
22,0.0000,0.0000,0.0000
23,0.0000,0.0000,0.0000
24,0.0000,0.0000,0.0000
25,0.0000,0.0000,0.0000
26,0.0000,0.0000,0.0000
27,0.0000,0.0000,0.0000
28,0.0000,0.0000,0.0000
29,0.0000,0.0000,0.0000
30,0.0000,0.0000,0.0000
31,0.0000,0.0000,0.0000
32,0.0000,0.0000,0.0000
33,0.0000,0.0000,0.0000
34,0.0000,0.0000,0.0000
35,0.0000,0.0000,0.0000
36,0.0000,0.0000,0.0000
37,0.0000,0.0000,0.0000
38,0.0000,0.0000,0.0000
39,0.0000,0.0000,0.0000
40,0.0000,0.0000,0.0000
41,0.0000,0.0000,0.0000
42,0.0000,0.0000,0.0000
